id,is_save,is_confirm,last_edited_time,created_time,continent,country,continent_name,name,latitude,longitude,updated_date,resource,resource_type,commodity_type,production,consumption,pct_total_production,pct_total_consumption,total_resource_type_production,total_resource_type_consumption,import_usd,export_usd,import_qty,export_qty
1681,True,True,2016-11-18 10:27:37.971760+00:00,2016-11-18 10:27:37.971810+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:37.971917+00:00,MiNY Crude Oil Futures,energy,oil,43888.6,0.0,0.203,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1682,True,True,2016-11-18 10:27:37.982339+00:00,2016-11-18 10:27:37.982391+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:37.982505+00:00,MiNY Heating Oil Futures,energy,oil,43888.6,0.0,0.203,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1683,True,True,2016-11-18 10:27:37.996962+00:00,2016-11-18 10:27:37.997013+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:37.997162+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,43888.6,0.0,0.203,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1684,True,True,2016-11-18 10:27:38.014816+00:00,2016-11-18 10:27:38.014881+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.014995+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,43888.6,0.0,0.203,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1685,True,True,2016-11-18 10:27:38.030821+00:00,2016-11-18 10:27:38.030872+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.030980+00:00,Uranium,energy,nuclear,11242.4,0.0,0.052,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1686,True,True,2016-11-18 10:27:38.039874+00:00,2016-11-18 10:27:38.039906+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.039965+00:00,Uranium Futures,metal,nuclear,11242.4,0.0,0.052,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1687,True,True,2016-11-18 10:27:38.056944+00:00,2016-11-18 10:27:38.056995+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.057135+00:00,Ethanol Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1688,True,True,2016-11-18 10:27:38.065458+00:00,2016-11-18 10:27:38.065488+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.065547+00:00,Gasoline,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1689,True,True,2016-11-18 10:27:38.070673+00:00,2016-11-18 10:27:38.070701+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.070757+00:00,Gulf Coast Gasoline Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1690,True,True,2016-11-18 10:27:38.075982+00:00,2016-11-18 10:27:38.076008+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.076066+00:00,MiNY Gasoline Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1691,True,True,2016-11-18 10:27:38.083973+00:00,2016-11-18 10:27:38.084005+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.084063+00:00,MiNY Natural Gas Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1692,True,True,2016-11-18 10:27:38.096189+00:00,2016-11-18 10:27:38.096222+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.096282+00:00,Natural Gas Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1693,True,True,2016-11-18 10:27:38.103303+00:00,2016-11-18 10:27:38.103334+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.103405+00:00,Propane Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1694,True,True,2016-11-18 10:27:38.112473+00:00,2016-11-18 10:27:38.112510+00:00,Continent object,Indonesia,Asia,Indonesia,-6,107,2016-11-18 10:27:38.112597+00:00,RBOB Gasoline Futures,energy,gas,95992.8,0.0,0.444,0.0,216200.0,0.0,0.0,0.0,0.0,0.0
1695,True,True,2016-11-18 10:27:38.142138+00:00,2016-11-18 10:27:38.142170+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.142242+00:00,Soybean Oil Futures,Grain,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1696,True,True,2016-11-18 10:27:38.152360+00:00,2016-11-18 10:27:38.152393+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.152452+00:00,Brent Crude,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1697,True,True,2016-11-18 10:27:38.158262+00:00,2016-11-18 10:27:38.158293+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.158353+00:00,Brent Crude Oil Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1698,True,True,2016-11-18 10:27:38.163994+00:00,2016-11-18 10:27:38.164026+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.164085+00:00,Crude Oil Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1699,True,True,2016-11-18 10:27:38.171051+00:00,2016-11-18 10:27:38.171102+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.171214+00:00,Gulf Coast Diesel Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1700,True,True,2016-11-18 10:27:38.177082+00:00,2016-11-18 10:27:38.177134+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.177197+00:00,Heating Oil,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1701,True,True,2016-11-18 10:27:38.183300+00:00,2016-11-18 10:27:38.183331+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.183391+00:00,Heating Oil Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1702,True,True,2016-11-18 10:27:38.189011+00:00,2016-11-18 10:27:38.189040+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.189098+00:00,Light Crude,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1703,True,True,2016-11-18 10:27:38.194624+00:00,2016-11-18 10:27:38.194653+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.194709+00:00,MiNY Crude Oil Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1704,True,True,2016-11-18 10:27:38.199960+00:00,2016-11-18 10:27:38.199990+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.200048+00:00,MiNY Heating Oil Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1705,True,True,2016-11-18 10:27:38.207464+00:00,2016-11-18 10:27:38.207517+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.207634+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1706,True,True,2016-11-18 10:27:38.219725+00:00,2016-11-18 10:27:38.219757+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.219814+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,58825.2,0.0,0.447,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1707,True,True,2016-11-18 10:27:38.235702+00:00,2016-11-18 10:27:38.235735+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.235795+00:00,Uranium,energy,nuclear,1316.0,0.0,0.01,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1708,True,True,2016-11-18 10:27:38.242499+00:00,2016-11-18 10:27:38.242529+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.242588+00:00,Uranium Futures,metal,nuclear,1316.0,0.0,0.01,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1709,True,True,2016-11-18 10:27:38.254313+00:00,2016-11-18 10:27:38.254345+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.254403+00:00,Ethanol Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1710,True,True,2016-11-18 10:27:38.259992+00:00,2016-11-18 10:27:38.260019+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.260076+00:00,Gasoline,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1711,True,True,2016-11-18 10:27:38.265698+00:00,2016-11-18 10:27:38.265726+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.265784+00:00,Gulf Coast Gasoline Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1712,True,True,2016-11-18 10:27:38.272410+00:00,2016-11-18 10:27:38.272460+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.272569+00:00,MiNY Gasoline Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1713,True,True,2016-11-18 10:27:38.279417+00:00,2016-11-18 10:27:38.279458+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.279567+00:00,MiNY Natural Gas Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1714,True,True,2016-11-18 10:27:38.286145+00:00,2016-11-18 10:27:38.286189+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.286312+00:00,Natural Gas Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1715,True,True,2016-11-18 10:27:38.298298+00:00,2016-11-18 10:27:38.298349+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.298428+00:00,Propane Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1716,True,True,2016-11-18 10:27:38.306070+00:00,2016-11-18 10:27:38.306117+00:00,Continent object,Malaysia,Asia,Malaysia,3,101,2016-11-18 10:27:38.306220+00:00,RBOB Gasoline Futures,energy,gas,53561.2,0.0,0.407,0.0,131600.0,0.0,0.0,0.0,0.0,0.0
1717,True,True,2016-11-18 10:27:38.341777+00:00,2016-11-18 10:27:38.341808+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.341868+00:00,Soybean Oil Futures,Grain,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1718,True,True,2016-11-18 10:27:38.348615+00:00,2016-11-18 10:27:38.348644+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.348702+00:00,Brent Crude,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1719,True,True,2016-11-18 10:27:38.353832+00:00,2016-11-18 10:27:38.353859+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.353916+00:00,Brent Crude Oil Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1720,True,True,2016-11-18 10:27:38.359935+00:00,2016-11-18 10:27:38.359965+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.360023+00:00,Crude Oil Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1721,True,True,2016-11-18 10:27:38.366685+00:00,2016-11-18 10:27:38.366713+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.366771+00:00,Gulf Coast Diesel Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1722,True,True,2016-11-18 10:27:38.374452+00:00,2016-11-18 10:27:38.374482+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.374540+00:00,Heating Oil,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1723,True,True,2016-11-18 10:27:38.380409+00:00,2016-11-18 10:27:38.380437+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.380495+00:00,Heating Oil Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1724,True,True,2016-11-18 10:27:38.385842+00:00,2016-11-18 10:27:38.385872+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.385929+00:00,Light Crude,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1725,True,True,2016-11-18 10:27:38.392095+00:00,2016-11-18 10:27:38.392126+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.392184+00:00,MiNY Crude Oil Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1726,True,True,2016-11-18 10:27:38.397657+00:00,2016-11-18 10:27:38.397686+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.397743+00:00,MiNY Heating Oil Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1727,True,True,2016-11-18 10:27:38.402591+00:00,2016-11-18 10:27:38.402616+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.402673+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1728,True,True,2016-11-18 10:27:38.409209+00:00,2016-11-18 10:27:38.409238+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.409296+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,22648.0,0.0,0.298,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1729,True,True,2016-11-18 10:27:38.422722+00:00,2016-11-18 10:27:38.422752+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.422811+00:00,Uranium,energy,nuclear,11096.0,0.0,0.146,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1730,True,True,2016-11-18 10:27:38.428428+00:00,2016-11-18 10:27:38.428456+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.428513+00:00,Uranium Futures,metal,nuclear,11096.0,0.0,0.146,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1731,True,True,2016-11-18 10:27:38.447532+00:00,2016-11-18 10:27:38.447579+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.447647+00:00,Ethanol Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1732,True,True,2016-11-18 10:27:38.456535+00:00,2016-11-18 10:27:38.456568+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.456628+00:00,Gasoline,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1733,True,True,2016-11-18 10:27:38.467519+00:00,2016-11-18 10:27:38.467552+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.467612+00:00,Gulf Coast Gasoline Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1734,True,True,2016-11-18 10:27:38.474617+00:00,2016-11-18 10:27:38.474647+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.474706+00:00,MiNY Gasoline Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1735,True,True,2016-11-18 10:27:38.480649+00:00,2016-11-18 10:27:38.480678+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.480736+00:00,MiNY Natural Gas Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1736,True,True,2016-11-18 10:27:38.486372+00:00,2016-11-18 10:27:38.486401+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.486458+00:00,Natural Gas Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1737,True,True,2016-11-18 10:27:38.494374+00:00,2016-11-18 10:27:38.494407+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.494466+00:00,Propane Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1738,True,True,2016-11-18 10:27:38.505133+00:00,2016-11-18 10:27:38.505167+00:00,Continent object,Philippines,Asia,Philippines,14,120,2016-11-18 10:27:38.505227+00:00,RBOB Gasoline Futures,energy,gas,27816.0,0.0,0.366,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
1739,True,True,2016-11-18 10:27:38.543533+00:00,2016-11-18 10:27:38.543563+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.543621+00:00,Soybean Oil Futures,Grain,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1740,True,True,2016-11-18 10:27:38.551453+00:00,2016-11-18 10:27:38.551479+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.551546+00:00,Brent Crude,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1741,True,True,2016-11-18 10:27:38.558523+00:00,2016-11-18 10:27:38.558547+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.558612+00:00,Brent Crude Oil Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1742,True,True,2016-11-18 10:27:38.565887+00:00,2016-11-18 10:27:38.565911+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.565967+00:00,Crude Oil Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1743,True,True,2016-11-18 10:27:38.573380+00:00,2016-11-18 10:27:38.573404+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.573458+00:00,Gulf Coast Diesel Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1744,True,True,2016-11-18 10:27:38.578790+00:00,2016-11-18 10:27:38.578813+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.578868+00:00,Heating Oil,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1745,True,True,2016-11-18 10:27:38.584909+00:00,2016-11-18 10:27:38.584933+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.584987+00:00,Heating Oil Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1746,True,True,2016-11-18 10:27:38.590357+00:00,2016-11-18 10:27:38.590384+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.590441+00:00,Light Crude,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1747,True,True,2016-11-18 10:27:38.596919+00:00,2016-11-18 10:27:38.596948+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.597005+00:00,MiNY Crude Oil Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1748,True,True,2016-11-18 10:27:38.603085+00:00,2016-11-18 10:27:38.603110+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.603166+00:00,MiNY Heating Oil Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1749,True,True,2016-11-18 10:27:38.608824+00:00,2016-11-18 10:27:38.608846+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.608899+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1750,True,True,2016-11-18 10:27:38.616893+00:00,2016-11-18 10:27:38.616917+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.616972+00:00,Singapore 380cst Fuel Oil Futures,energy,oil,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1751,True,True,2016-11-18 10:27:38.632225+00:00,2016-11-18 10:27:38.632253+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.632322+00:00,Uranium,energy,nuclear,4693.143,0.0,0.273,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1752,True,True,2016-11-18 10:27:38.638314+00:00,2016-11-18 10:27:38.638339+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.638397+00:00,Uranium Futures,metal,nuclear,4693.143,0.0,0.273,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1753,True,True,2016-11-18 10:27:38.650586+00:00,2016-11-18 10:27:38.650617+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.650674+00:00,Ethanol Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1754,True,True,2016-11-18 10:27:38.656729+00:00,2016-11-18 10:27:38.656756+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.656815+00:00,Gasoline,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1755,True,True,2016-11-18 10:27:38.662321+00:00,2016-11-18 10:27:38.662345+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.662400+00:00,Gulf Coast Gasoline Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1756,True,True,2016-11-18 10:27:38.672062+00:00,2016-11-18 10:27:38.672088+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.672145+00:00,MiNY Gasoline Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1757,True,True,2016-11-18 10:27:38.679633+00:00,2016-11-18 10:27:38.679661+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.679718+00:00,MiNY Natural Gas Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1758,True,True,2016-11-18 10:27:38.685206+00:00,2016-11-18 10:27:38.685230+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.685296+00:00,Natural Gas Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1759,True,True,2016-11-18 10:27:38.690713+00:00,2016-11-18 10:27:38.690738+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.690795+00:00,Propane Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1760,True,True,2016-11-18 10:27:38.696419+00:00,2016-11-18 10:27:38.696445+00:00,Continent object,Iceland,Europe,Iceland,64,-21,2016-11-18 10:27:38.696501+00:00,RBOB Gasoline Futures,energy,gas,0.0,0.0,0.0,0.0,17191.0,0.0,0.0,0.0,0.0,0.0
1761,True,True,2016-11-18 10:27:38.721129+00:00,2016-11-18 10:27:38.721160+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.721221+00:00,Soybean Oil Futures,Grain,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1762,True,True,2016-11-18 10:27:38.730083+00:00,2016-11-18 10:27:38.730104+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.730156+00:00,Brent Crude,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1763,True,True,2016-11-18 10:27:38.736037+00:00,2016-11-18 10:27:38.736061+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.736117+00:00,Brent Crude Oil Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1764,True,True,2016-11-18 10:27:38.746680+00:00,2016-11-18 10:27:38.746717+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.746784+00:00,Crude Oil Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1765,True,True,2016-11-18 10:27:38.756580+00:00,2016-11-18 10:27:38.756606+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.756661+00:00,Gulf Coast Diesel Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1766,True,True,2016-11-18 10:27:38.764159+00:00,2016-11-18 10:27:38.764182+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.764238+00:00,Heating Oil,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1767,True,True,2016-11-18 10:27:38.770829+00:00,2016-11-18 10:27:38.770853+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.770908+00:00,Heating Oil Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1768,True,True,2016-11-18 10:27:38.778246+00:00,2016-11-18 10:27:38.778289+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.778391+00:00,Light Crude,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1769,True,True,2016-11-18 10:27:38.785929+00:00,2016-11-18 10:27:38.785966+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.786066+00:00,MiNY Crude Oil Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1770,True,True,2016-11-18 10:27:38.793892+00:00,2016-11-18 10:27:38.793935+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.794035+00:00,MiNY Heating Oil Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
1771,True,True,2016-11-18 10:27:38.806374+00:00,2016-11-18 10:27:38.806415+00:00,Continent object,United Arab Emirates,Asia,United Arab Emirates,25,55,2016-11-18 10:27:38.806516+00:00,Russian Export Blend Crude Oil (REBCO) Futures,energy,oil,109407.9,0.0,0.983,0.0,111300.0,0.0,0.0,0.0,0.0,0.0
