2017-05-03 13:55:00,NAT,7.77,7.77,7.75,7.7553,38948.0
2017-05-03 13:50:00,NAT,7.78,7.78,7.77,7.77,25091.0
2017-05-03 13:45:00,NAT,7.81,7.815,7.78,7.78,68664.0
2017-05-03 13:40:00,NAT,7.82,7.825,7.81,7.81,25556.0
2017-05-03 13:35:00,NAT,7.82,7.83,7.82,7.83,27404.0
2017-05-03 13:30:00,NAT,7.82,7.83,7.82,7.82,24902.0
2017-05-03 13:25:00,NAT,7.855,7.86,7.82,7.82,24366.0
2017-05-03 13:20:00,NAT,7.849,7.86,7.8457,7.8548,21875.0
2017-05-03 13:15:00,NAT,7.835,7.85,7.83,7.8439,12430.0
2017-05-03 13:10:00,NAT,7.855,7.86,7.82,7.8362,64468.0
2017-05-03 13:05:00,NAT,7.86,7.865,7.85,7.85,27067.0
2017-05-03 13:00:00,NAT,7.87,7.87,7.86,7.86,2500.0
2017-05-03 12:55:00,NAT,7.87,7.88,7.87,7.8715,9425.0
2017-05-03 12:50:00,NAT,7.86,7.8799,7.86,7.8707,10573.0
2017-05-03 12:45:00,NAT,7.88,7.885,7.86,7.86,15730.0
2017-05-03 12:40:00,NAT,7.91,7.91,7.88,7.88,17236.0
2017-05-03 12:35:00,NAT,7.905,7.91,7.9,7.91,4887.0
2017-05-03 12:30:00,NAT,7.8899,7.91,7.88,7.9099,34183.0
2017-05-03 12:25:00,NAT,7.89,7.8957,7.88,7.885,3759.0
2017-05-03 12:20:00,NAT,7.8953,7.896,7.89,7.895,5674.0
2017-05-03 12:15:00,NAT,7.891,7.9,7.89,7.9,15772.0
2017-05-03 12:10:00,NAT,7.8901,7.9,7.89,7.893,12893.0
2017-05-03 12:05:00,NAT,7.85,7.9,7.85,7.89,93048.0
2017-05-03 12:00:00,NAT,7.87,7.88,7.85,7.85,70507.0
2017-05-03 11:55:00,NAT,7.8814,7.885,7.87,7.88,32260.0
2017-05-03 11:50:00,NAT,7.88,7.89,7.88,7.88,6332.0
2017-05-03 11:45:00,NAT,7.9,7.905,7.88,7.88,30563.0
2017-05-03 11:40:00,NAT,7.9007,7.91,7.9,7.9,6870.0
2017-05-03 11:35:00,NAT,7.915,7.92,7.9,7.9,8677.0
2017-05-03 11:30:00,NAT,7.9107,7.9199,7.91,7.9172,3793.0
2017-05-03 11:25:00,NAT,7.92,7.92,7.91,7.91,6051.0
2017-05-03 11:20:00,NAT,7.91,7.92,7.91,7.915,8449.0
2017-05-03 11:15:00,NAT,7.92,7.92,7.91,7.92,14660.0
2017-05-03 11:10:00,NAT,7.89,7.92,7.89,7.92,20006.0
2017-05-03 11:05:00,NAT,7.9,7.91,7.89,7.89,31876.0
2017-05-03 11:00:00,NAT,7.8899,7.9,7.8899,7.9,8005.0
2017-05-03 10:55:00,NAT,7.88,7.89,7.88,7.885,18460.0
2017-05-03 10:50:00,NAT,7.89,7.895,7.865,7.88,32948.0
2017-05-03 10:45:00,NAT,7.9,7.9,7.88,7.88,15514.0
2017-05-03 10:40:00,NAT,7.88,7.91,7.88,7.9,36724.0
2017-05-03 10:35:00,NAT,7.8899,7.89,7.86,7.8863,36961.0
2017-05-03 10:30:00,NAT,7.905,7.905,7.87,7.89,21529.0
2017-05-03 10:25:00,NAT,7.89,7.91,7.89,7.91,70798.0
2017-05-03 10:20:00,NAT,7.88,7.89,7.86,7.88,39206.0
2017-05-03 10:15:00,NAT,7.87,7.91,7.865,7.8863,93352.0
2017-05-03 10:10:00,NAT,7.92,7.93,7.88,7.88,73034.0
2017-05-03 10:05:00,NAT,7.95,7.97,7.92,7.92,52551.0
2017-05-03 10:00:00,NAT,8.01,8.01,7.94,7.94,138036.0
2017-05-03 09:55:00,NAT,8.02,8.03,8.01,8.01,62176.0
2017-05-03 09:50:00,NAT,8.06,8.06,8.02,8.025,43694.0
2017-05-03 09:45:00,NAT,8.06,8.075,8.06,8.06,30019.0
2017-05-03 09:40:00,NAT,8.09,8.099,8.06,8.06,23709.0
2017-05-03 09:35:00,NAT,8.12,8.15,8.08,8.1004,43305.0
2017-05-03 09:30:00,NAT,8.12,8.12,8.12,8.12,100.0
2017-05-03 08:05:00,NAT,8.11,8.11,8.05,8.05,1500.0
2017-05-02 16:35:00,NAT,8.28,8.29,8.15,8.15,40500.0
2017-05-02 16:05:00,NAT,8.16,8.16,8.15,8.15,35432.0
2017-05-02 16:00:00,NAT,8.14,8.15,8.14,8.15,50797.0
2017-05-02 15:55:00,NAT,8.14,8.15,8.14,8.145,37850.0
2017-05-02 15:50:00,NAT,8.16,8.16,8.14,8.1475,20397.0
2017-05-02 15:45:00,NAT,8.15,8.16,8.15,8.155,20647.0
2017-05-02 15:40:00,NAT,8.14,8.15,8.14,8.14,8389.0
2017-05-02 15:35:00,NAT,8.13,8.15,8.12,8.15,17588.0
2017-05-02 15:30:00,NAT,8.13,8.135,8.12,8.12,19305.0
